CID0,TOID,CPPO,CPST,CPTX
1963,511,6,481,-f shines in a game in which -J were dominated.
1964,511,6,481,-f takes POTW honors with a grain of salt after -b-" -M---L thrashing.
1965,511,6,481,-f named Player of the week for performance against -d.
1966,511,0,482,-f goes on a tear and gets -p passing and -s rushing yds.
1967,511,1,482,-b-" -f is recognized after putting up -s yards and -t TD against -d.
1968,511,2,482,-b-" -f wins POTW after -; -u catch -v yard -w TD performance.
1969,511,3,482,-b-" -f earns -g Defensive Player of the Week honors.
1970,511,4,482,-b-" -f earns -g Off. Player of the Week honors after going -3 of -4.
1971,511,5,482,-b-" -f gained -l all--purpose yards and -m TD against -d.
1972,511,6,482,-f performed well in -b-" loss to -d.
1973,511,6,482,-b-" -f proved how talented he is in loss to -d.
1974,511,6,482,-f steps up for -J in loss to -d.
1975,511,6,482,-b-" -f is recognized after -; -M---L loss to -d.
1976,511,6,482,-b-" -f earns POTW honors after great performance against -d.
1977,511,6,483,-b-" -f is named the Player of the Week.
1978,511,0,484,-b-" leader is one of the 12 semifinalists for the -P -S.
1979,511,0,484,-f is a leading candidate for the -S.
1980,511,4,484,-b-" -f is the leading candidate for the -S converting -3 of -4 FG.
1981,511,5,484,The dangerous -f is a semifinalist for the -S.
1982,511,6,484,-f is named as a semifinalist for the -S.
1983,511,6,484,The -S announces -a-" -f as one of its 12 semifinalists for -P.
1984,511,6,484,The -S announces -f as one of its 12 semifinalists.
1985,511,6,484,The -S narrows its list of candidates to 12.
1986,511,6,484,-b-" -f is named a semifinalist for the -S.
1987,511,6,484,-a-" -f is announced as one of the semifinalists for the -S.
1988,511,6,484,-b -A -f makes the first cut for the -S.
1989,511,6,484,-B -f is one of 12 candidates for the -P -S.
1990,511,6,484,Can -b-" -f win the -P -S?
1991,511,6,484,-b-" -f is more concerned with team goals than the -S.
1992,511,6,484,-b-" -f is the leading -S candidate at this point.
1993,511,6,484,-b-" -f hopes to be a finalist for the -P -S.
1994,511,0,485,-f-" leadership is honored as he's named a finalist for the -S.
1995,511,4,485,-b-" -f is named a finalist for the -S.
1996,511,5,485,-b-" flashy -f looks to take home the -S.
1997,511,6,485,-b-" -f is announced as a finalist for the -P -S.
1998,511,6,485,-b-" -f is named one of the three finalists for the -S.
1999,511,6,485,-f makes the list of three finalists for the -P -S.
2000,511,6,485,The -S announces -a-" -f as a finalist for its annual award.
2001,511,6,485,The -S names its three finalists for the -P season.
2002,511,6,485,-A standout -f is named a finalist for the -S.
2003,511,6,485,-b-" -f is one of three remaining candidates for the -S.
2004,511,6,485,-S names -b-" -f a finalist.
2005,511,6,485,-f is declared a finalist for the -P -S.
2006,511,6,485,The -J have -; -S finalist in the -B -f.
2007,511,6,485,-f is hopeful for the -S.
2008,511,6,485,-b-" -f is still in the running for the -P -S.
2009,511,6,485,-f is one of the leading candidates for the -P -S.
2010,511,6,485,Our -P pick for the -S is -f.
2011,511,0,486,-b-" -f nabs the -S after passing for -p yards and -q TD.
2012,511,1,486,-b-" -f wins the -S after rushing for -? yards and -. TD in -P.
2013,511,4,486,-f is named the -S winner after converting -3 of -4 FG attempts.
2014,511,5,486,The versatile -f is named the -P -S recipient.
2015,511,6,486,-b-" -f takes home the -S after a spectacular -B season.
2016,511,6,486,-f wins the -P -S.
2017,511,6,486,-S announces -b-" -f as its -P recipient.
2018,511,6,486,-b-" -f walks away with the -P -S.
2019,511,6,486,-b-" -f snags the -S after a spectacular -B season.
2020,511,6,486,-b-" -f is honored with the -P -S.
2021,511,6,488,-b-" -f eyes the -P -S.
2022,511,0,489,-f leads -b into the -Q against -9 -d.
2023,511,0,489,-f leads the -8 -J into the -P -Q against -9 -d.
2024,511,1,489,-b-" -A looks to find the holes against -9 -d in the -Q.
2025,511,1,489,Can -b-" -f run against a tough -K defense in the -Q?
2026,511,2,489,-f and -b offense hope to explode against -K secondary in -Q.
2027,511,2,489,-f looks to have a big day against the -K secondary in the -P -Q.
2028,511,3,489,-f and the -J defense are looking forward to shutting down -d in the -Q.
2029,511,3,489,-f leads the -J defense into the -Q against -9 ranked -d.
2030,511,4,489,-f looks to perform in the clutch against a good -d team in the -Q.
2031,511,5,489,Can the -K contain -b-" dangerous -f in the -Q?
2032,511,5,489,Special teams may be the deciding factor when -8 -b meets -9 -d in -Q.
2033,511,6,489,-f hopes to be a difference--maker in the -Q against -d.
2034,511,6,489,The -J travel to -N to play in the -Q against -9 -d.
2035,511,6,489,The -J are excited to face -9 -d in -N for the -P -Q.
2036,511,6,490,Check out our Bowl Projections for -P.
2037,511,6,490,-b looks to play in the -Q in our just--released projections.
2038,511,6,490,See where -b-" playing this post--season in our Bowl Projections.
2039,511,6,490,See if you agree with our -P bowl predictions.
2040,511,6,490,The -J (-H) are looking at a potential -Q bid.
2041,511,6,490,Get ready for bowl season with our early predictions.
2042,511,6,490,-b is looking at a possible -Q bid this post--season.
2043,511,6,490,Check out where -f and -b are headed for this bowl season.
2044,511,6,491,See where the -J are playing this bowl season.
2045,511,6,491,Check out where the -J are headed in our Bowl Issue.
2046,511,6,491,-b has one of the more interesting match--ups this Bowl season.
2047,511,6,491,Find out who -b will be playing this bowl season.
2048,511,6,491,-J are headed to the -Q.
2049,511,6,491,-b is excited to be heading to the -Q.
2050,511,6,491,-J accept a bid to play in the -P -Q.
2051,511,6,491,Check out our -P Bowl Blowout Issue.
2052,511,0,494,-f leads the -# -J to an OT -Q win against -$ -d.
2053,511,6,494,-J prevail in -Q thriller -L---M OT.
2054,511,6,494,-J have last word in thrilling -Q.
2055,511,6,494,It took OT for -b to take care of -K in -Q.
2056,511,3,495,-f has monster day on defense as -J down -d in the -Q.
2057,511,6,495,The -J defense comes up big against -d in -Q victory.
2058,511,6,495,-b comes out on Top in -Q dominated by defense.
2059,511,6,495,-J win defensive -Q -L---M.
2060,511,6,496,When the -Q smoke cleared
2061,511,6,496,-b outlasts -K in high--scoring -Q.
2062,511,6,496,Offenses explode in -b-" -Q win over -d.
2063,511,6,496,-J win wild -Q -L---M.
2064,511,6,497,-J keeps -d-" offense in check
2065,511,6,497,-b-" defense shuts down -K in -Q.
2066,511,6,497,-d is blanked by -J in -Q.
2067,511,6,497,-J shut out -d in -Q.
2068,511,4,500,-f kicks -b-" way to a close victory over -d in the -Q.
2069,511,6,500,-b barely holds on to win bowl.
2070,511,6,500,-f-" play at -A helps -b to a nail--biting -L---M -Q victory.
2071,511,6,500,-J pull out a close -Q victory over -d.
2072,511,1,501,-f would not be denied as the -J win the -Q convincingly -L---M.
2073,511,6,501,The -J make a statement with -; -L---M -Q victory over -d.
2074,511,6,501,-b makes it look easy against -K in -Q.
2075,511,6,501,-J take -d to school in -Q.
2076,511,0,502,-f directs -J to -L---M blowout victory over -d in the -Q.
2077,511,1,502,-f has field day vs. porous -K defense in -; -L---M -Q victory.
2078,511,6,502,-J blow out -d -L---M in the -Q.
2079,511,6,502,-b whips -d in -P -Q.
2080,511,4,503,-f kicks -b to -; -L---M victory against -d in the -Q.
2081,511,5,503,-f-" returns help -b defeat -d in the -Q.
2082,511,6,503,-f has the -J celebrating -; -L---M -Q victory over -d.
2083,511,6,503,-J end their season with -; -L---M victory over -d in the -Q.
2084,511,6,504,-b prepares for their mammoth -Q match--up with -W -).
2085,511,6,504,-J know it's do--or--die time in their -Q face--off with -).
2086,511,6,504,-J won't settle for anything less than the National Championship.
2087,511,6,504,-b-" -f has prepared all his life for this one opportunity.
2088,511,6,505,-8 -b looks forward to their match--up with -W -).
2089,511,6,505,The -Q welcomes -f and the -8 -J to -:.
2090,511,6,505,-Q pits the -H -J against -W -).
2091,511,6,505,-Q features -f and the -H -J against -W -).
2092,511,6,506,-f and the -8 -J head to the -Q to play -W -).
2093,511,6,506,-J concentrate on their next opponent
2094,511,6,506,-b-" focus shifts to the -W -| and the -Q.
2095,511,6,506,The -Q hosts -8 -b and -W -).
2096,511,0,508,-f has led -b to -; -H record and a potential -Q berth.
2097,511,2,508,A potent offense has -8 -b eyeing the -Q.
2098,511,3,508,Great defensive play has the -J talking about -; -Q berth.
2099,511,4,508,Special teams play has the -8 -J looking at a possible -Q bid.
2100,511,5,508,-f-" versatility has -J fans talking about a possible -Q bid.
2101,511,6,508,If the season ended today
2102,511,6,508,-J are looking to play in the -Q at season's end.
2103,511,6,27,-K shock the -J in rivalry upset.
2104,511,6,27,-d stuns rival -b -M---L.
2105,511,6,27,-E is deathly quiet following the upset loss to hated -c.
2106,511,6,27,-f and the -J are devastated after losing to rival -d.
2107,511,6,27,The -# -J take a hard fall against -d in -R.
2108,511,6,27,-J are searching for answers following -; -M---L debacle to rival -c.
2109,511,6,504,-b can't wait to take it to -) in the -Q.
2110,511,6,504,-f realizes that there's still unfinished business for -b.
2111,511,6,504,On deck: -8 -b vs. -W -) in the -Q.
2112,511,6,504,The -Q welcomes the -8 -b -J to -:.
2113,511,6,504,-J concentrate on the title game amidst all the media hoopla.
2114,511,0,504,-b-" -f likes his chances against the -| defense in title game.
2115,511,1,504,-f predicts his -J will take home the -P National Championship.
2116,511,6,504,-T voices concerns about his players' ability to focus on football.
2117,511,6,504,-J make it clear that they are going to -: to win a championship.
2118,511,6,504,-b fans have come in droves to see their -J take home the title.
2119,511,6,504,Two teams battle it out for one trophy.
2120,511,6,357,The -g game of the week matches -8 -b with -W -).
2121,511,6,357,-b looks forward to its contest with -g rival -).
2122,511,6,357,-g rivals -8 -b and -W -) collide this weekend.
2123,511,6,357,-a-" -f knows this week's -g game against -( is a big one.
2124,511,6,357,The -g game to watch this week has -b taking on -).
2125,511,6,357,-b and -) clash this week in a battle of -g heavyweights.
2126,511,6,28,-d proves once again that games aren't played on paper.
2127,511,6,28,The shocker of the week is -# -b falling to -g rival -d.
2128,511,6,28,-# -J fall victim to an unlikely -d team in -g play.
2129,511,6,28,Who would've predicted that -d would do the unthinkable?
2130,511,6,28,-f is disgusted with -b-" performance against unranked -d.
2131,511,6,257,-J sputter offensively.
2132,511,6,101,-J knock -$ -d off its perch.
2133,511,6,101,The nation watched as -# -b finishes off -g rival
2134,511,6,101,-b comes out on top as the -g-" top 2 go at it.
2135,511,6,505,-J are excited about their -Q contest with -).
2136,511,6,505,The -Q may be the best game this bowl season.
2137,511,6,505,-b-" -f is ready to take on -) in the -Q.
2138,511,6,505,The most interesting bowl match--up has -8 -b vs. -W -).
2139,511,6,505,-f is confident his -J will come out on Top in the -Q.
2140,511,6,505,-b-" -f guarantees a victory against the -W -|.
2141,511,6,21,-# -b falls victim to the upset bug against -d.
2142,511,6,21,The biggest shocker of them all was -b-" loss to lowly -d.
2143,511,6,21,-b-" loss to unranked -d tops a wild weekend in football.
2144,511,6,21,-J get blindsided by an unlikely -K team on upset Saturday.
2145,511,6,197,-J win in spectacular fashion against rival -d.
2146,511,6,197,-b hardly breaks a sweat against the hated -K.
2147,511,6,197,-J coast to -; -L---M win in -R.
2148,511,6,197,-f and the -J easily handle a good -d team in -R.
2149,511,6,197,-# -b hands their rival -d -; -L---M defeat.
2150,511,6,508,-b is looking at -; -Q bid at season's end.
2151,511,6,507,-b goes home empty--handed after -Q loss.
2152,511,6,507,-# -b ends their season with a tough loss in -Q.
2153,511,6,507,-J return to -E after -; -M---L loss to -d.
2154,511,6,145,-J look impressive in winning the -g Championship over -d.
2155,511,6,145,-f and the -J celebrate after winning the conference Championship.
2156,511,6,145,-# -b dominates -d -L---M in -g Championship.
2157,511,6,262,-J can't hold off -d and lose their first of the year.
2158,511,6,262,-b is no longer undefeated after a nail--biter with -d.
2159,511,6,262,-d hangs on to knock the -J from the ranks of the unbeaten.
2160,511,6,119,-b triumphs over -d.
2161,511,1,119,-f-" play leads -b to -; -L---M win over -d.
2162,511,6,119,-J notch a conference win against -$ -d.
2163,511,6,119,-J win their conference game -L---M.
2164,511,6,119,-$ -d is no match for the -J in -g action.
2165,511,6,119,-# -b knocks out -d to improve to -I in -g play.
2166,511,6,506,-J are happy to be playing in the -Q against -).
2167,511,6,506,-8 -b looks ahead to its -Q match--up with -W -).
